"#","No.","Name","Category","Laps","Lead","Lap Tm","Spd","Elapsed Tm","Passing Tm","Hits","Strength","Noise","Photocell Time","Transponder","Backup Tx","Backup Passing Tm"
"94","??","KV-89810","","0","0","","0.0","","11:30:36.763","84","133","17","","333","0",""
"95","??","KV-89810","","0","0","","0.0","","11:31:11.793","84","166","12","","333","0",""
"96","40","Elena McGorum","U14 Female","4","4","8:17.825","10.1","32:19.821","11:32:00.877","82","151","12","","240","0",""
"97","34","Patrick Kiehlmann","U14 Male","4","4","8:10.016","10.3","33:30.837","11:32:11.893","78","151","12","","234","0",""
"98","39","Cameron McGarvie","U14 Male","4","4","8:17.230","10.1","34:17.036","11:32:58.092","83","142","18","","239","0",""
"99","47","Megan Wilkinson","U16 Female","4","4","8:26.899","9.9","33:57.878","11:33:08.934","80","153","14","","247","0",""
"100","29","Callum Cooper","U14 Male","5","5","7:20.340","11.4","34:59.686","11:33:40.742","77","148","13","","229","0",""
"101","28","Corran Carrick-Anderson","U14 Male","5","5","7:05.519","11.8","35:06.832","11:33:47.888","82","149","13","","228","0",""
"102","38","Harry McGarvie","U16 Male","4","5","9:19.003","9.0","36:06.496","11:34:17.552","78","147","24","","238","0",""
"103","45","Lucas Whtehead","U14 Male","4","5","9:02.889","9.3","36:08.285","11:34:49.341","83","152","22","","245","0",""
"104","46","Emily Wilkinson","U14 Female","4","4","9:00.211","9.3","35:12.313","11:34:53.369","83","152","23","","246","0",""
"105","27","Maximilian Bloor","U16 Male","5","5","8:05.215","10.4","38:32.498","11:36:43.554","79","147","15","","227","0",""
"106","30","Duncan Crawford","U14 Male","4","5","10:21.827","8.1","38:16.137","11:36:57.193","84","175","15","","230","0",""
"107","35","Katherine Macleod","U14 Female","4","4","9:50.993","8.5","37:31.889","11:37:12.945","83","168","17","","235","0",""
"108","42","Louis Moore","U14 Male","5","5","8:11.214","10.3","38:44.841","11:37:25.897","77","151","12","","242","0",""
"109","","Category Finish","","","","","","","11:37:27.419","","","","","","",""
"110","","Category Finish","U14 Female","","","","","37:46.363","11:37:27.419","","","","","","",""
"111","","Category Finish","U14 Male","","","","","38:46.363","11:37:27.419","","","","","","",""
"112","","Category Finish","U16 Female","","","","","38:16.363","11:37:27.419","","","","","","",""
"113","","Category Finish","U16 Male","","","","","39:16.363","11:37:27.419","","","","","","",""
"114","","Timing Stopped","","","","","","","11:37:33.472","","","","","","",""
