"#","No.","Name","Category","Laps","Lead","Lap Tm","Spd","Elapsed Tm","Passing Tm","Hits","Strength","Noise","Photocell Time","Transponder","Backup Tx","Backup Passing Tm"
"393","218","Anne Ewing","Senior Female","5","5","10:09.944","18.3","49:02.657","12:27:03.949","69","148","21","","218","0",""
"394","264","Stephen Clayton","Vet 50+","5","5","9:44.001","19.1","48:12.820","12:27:17.045","56","146","21","","264","0",""
"395","253","Marion Kennedy","Vet Female","4","4","12:30.879","14.9","49:20.255","12:27:21.547","66","147","23","","253","0",""
"396","219","Ruth Fraser-Moodie","Senior Female","5","5","10:09.571","18.3","49:26.341","12:27:27.633","62","136","19","","219","0",""
"397","285","James Mccartney","Vet 50+","4","5","12:28.349","14.9","48:25.479","12:27:29.704","71","138","20","","285","0",""
"398","302","Gary Smith","Vet 50+","4","5","12:37.772","14.7","48:28.104","12:27:32.329","76","136","20","","302","0",""
"399","290","John Myerscough","Vet 50+","4","5","12:18.174","15.1","48:36.090","12:27:40.315","72","132","23","","290","0",""
"400","309","Malcolm Dunlop","Vet 50+","5","5","9:59.040","18.6","48:41.807","12:27:46.032","70","154","22","","309","0",""
"401","222","Nicola Johnson","Senior Female","4","5","12:42.619","14.6","49:52.667","12:27:53.959","70","160","23","","222","0",""
"402","301","Colin Shearer","Vet 50+","5","5","10:11.929","18.2","49:08.635","12:28:12.860","67","158","27","","301","0",""
"403","270","Mike Ferguson","Vet 50+","4","5","12:53.683","14.4","49:12.833","12:28:17.058","72","135","27","","270","0",""
"404","261","Robert Bloor","Vet 50+","5","5","10:07.041","18.4","49:13.431","12:28:17.656","66","131","27","","261","0",""
"405","269","Colin Fergus","Vet 50+","5","5","10:26.320","17.8","49:47.632","12:28:51.857","60","128","25","","269","0",""
"406","235","Brenda Callander","Vet Female","5","5","10:32.286","17.7","50:55.004","12:28:56.296","65","143","28","","235","0",""
"407","265","Robert Clements","Vet 50+","4","5","13:05.974","14.2","50:01.670","12:29:05.895","70","135","31","","265","0",""
"408","256","Jane Sargent","Vet Female","4","5","13:08.562","14.2","51:13.333","12:29:14.625","61","148","33","","256","0",""
"409","400","Linda Buchanan","Vet Female","4","5","12:59.080","14.3","51:24.571","12:29:25.863","71","164","26","","400","0",""
"410","207","Elizabeth Adams","Senior Female","5","5","10:46.766","17.3","51:50.580","12:29:51.872","58","142","28","","207","0",""
"411","208","Erika Allen","Senior Female","5","5","10:46.869","17.3","51:52.521","12:29:53.813","73","134","28","","208","0",""
"412","232","Amanda Tweedie","Senior Female","5","5","10:30.757","17.7","51:57.688","12:29:58.980","62","153","22","","232","0",""
"413","231","Aileen Tan","Senior Female","4","5","13:43.099","13.6","51:59.643","12:30:00.935","64","148","21","","231","0",""
"414","206","Louisa Watt","Junior Female","5","5","10:34.307","17.6","52:00.622","12:30:01.914","63","159","21","","206","0",""
"415","211","Louise Borthwick","Senior Female","5","5","11:37.645","16.0","52:12.183","12:30:13.475","84","176","23","","211","0",""
"416","298","Graeme Scott","Vet 50+","4","5","11:35.730","16.0","51:11.780","12:30:16.005","75","137","24","","298","0",""
"417","296","Alistair Ross","Vet 50+","4","5","13:07.431","14.2","51:37.509","12:30:41.734","68","128","20","","296","0",""
"418","263","Ivor Campbell","Vet 50+","4","5","13:32.128","13.7","52:21.141","12:31:25.366","74","142","17","","263","0",""
"419","233","Gillian Anderson","Vet Female","4","5","13:56.087","13.3","54:01.327","12:32:02.619","73","150","9","","233","0",""
"420","200","Jack McCauig","Junior Male","4","5","14:57.719","12.4","55:34.550","12:32:04.315","64","131","9","","200","0",""
"421","237","Janet Erskine","Vet Female","5","5","13:13.546","14.1","55:13.377","12:33:14.669","69","135","16","","237","0",""
"422","","Timing Stopped","","","","","","","12:33:24.142","","","","","","",""
