"#","No.","Name","Category","Laps","Lead","Lap Tm","Spd","Elapsed Tm","Passing Tm","Hits","Strength","Noise","Photocell Time","Transponder","Backup Tx","Backup Passing Tm"
"284","146","Michael Nally","Vet 40-49","7","7","9:42.273","8.7","55:48.598","14:21:44.002","84","180","39","","346","0",""
"285","126","Eric Easton","Vet 40-49","5","7","15:46.384","5.3","56:00.966","14:21:56.370","84","145","42","","326","0",""
"286","118","Stephen Birrell","Vet 40-49","6","7","10:49.034","7.8","56:17.776","14:22:13.180","83","172","30","","318","0",""
"287","148","Malcolm Paterson","Vet 40-49","7","7","8:55.974","9.4","56:51.655","14:22:47.059","82","155","25","","348","0",""
"288","188","Adam Wallace","Senior","7","7","8:43.466","9.6","56:52.706","14:22:48.110","69","145","25","","388","0",""
"289","150","Matthew Smith","Vet 40-49","7","7","8:40.985","9.7","57:00.311","14:22:55.715","82","156","30","","350","0",""
"290","156","John Woodrow","Vet 40-49","7","7","9:14.782","9.1","57:02.252","14:22:57.656","84","176","30","","356","0",""
"291","182","Addy Pope","Senior","7","7","8:36.419","9.8","57:05.864","14:23:01.268","84","170","30","","382","0",""
"292","135","Simon Muir","Vet 40-49","5","7","17:18.708","4.9","57:17.501","14:23:12.905","83","154","35","","335","0",""
"293","196","Simon Fairfull","Senior","7","7","9:21.259","9.0","57:29.724","14:23:25.128","83","170","48","","396","0",""
"294","131","Ronald Barker","Vet 40-49","7","7","9:17.394","9.0","57:30.802","14:23:26.206","81","141","48","","331","0",""
"295","137","Christopher Marquis","Vet 40-49","7","7","9:07.448","9.2","57:39.233","14:23:34.637","83","144","37","","337","0",""
"296","196","Simon Fairfull","Senior","7","7","15.446","326.3","57:29.724","14:23:40.574","84","120","34","","396","0",""
"297","171","Tom Rowntree","Senior","7","7","8:49.540","9.5","58:07.238","14:24:02.642","74","169","33","","271","0",""
"298","117","Jason Barnes","Vet 40-49","7","7","8:56.925","9.4","58:31.082","14:24:26.486","77","169","29","","317","0",""
"299","136","Iain Macleod","Vet 40-49","7","7","9:26.843","8.9","59:02.517","14:24:57.921","64","142","36","","336","0",""
"300","152","Andrew Strathdee","Vet 40-49","7","7","9:31.280","8.8","59:31.457","14:25:26.861","83","158","35","","352","0",""
"301","173","Scott Lindsay","Senior","7","7","9:31.975","8.8","59:43.557","14:25:38.961","84","145","35","","373","0",""
"302","185","Steven Turbitt","Senior","6","7","10:52.214","7.7","1:00:08.180","14:26:03.584","81","163","34","","385","0",""
"303","144","Fraser Moore","Vet 40-49","5","7","13:53.005","6.1","1:01:10.544","14:27:05.948","84","172","31","","344","0",""
"304","193","Ross Young","Senior","6","7","12:37.659","6.7","1:02:40.487","14:28:35.891","66","163","32","","393","0",""
"305","149","Brian Skinner","Vet 40-49","5","7","14:14.972","5.9","1:03:06.130","14:29:01.534","84","167","44","","349","0",""
"306","","Timing Stopped","","","","","","","14:29:55.920","","","","","","",""
