"#","No.","Name","Category","Laps","Lead","Lap Tm","Spd","Elapsed Tm","Passing Tm","Hits","Strength","Noise","Photocell Time","Transponder","Backup Tx","Backup Passing Tm"
"60","140","John Walker","Vet 50+","0","0","","0.0","42.760","11:42:14.501","63","153","14","","340","0",""
"61","107","Robert Armitage","Vet 50+","0","0","","0.0","43.031","11:42:14.772","64","137","14","","307","0",""
"62","117","Jim Foulis","Vet 50+","0","0","","0.0","43.247","11:42:14.988","66","131","14","","317","0",""
"63","130","Andy Redman","Vet 50+","0","0","","0.0","44.119","11:42:15.860","69","149","14","","330","0",""
"64","136","Steve Smith","Vet 50+","0","0","","0.0","46.217","11:42:17.958","69","146","14","","336","0",""
"65","124","Donald McIntosh","Vet 50+","0","0","","0.0","47.675","11:42:19.416","70","136","14","","324","0",""
"66","137","David Swap","Vet 50+","0","0","","0.0","48.379","11:42:20.120","70","151","14","","337","0",""
"67","111","Ivor Campbell","Vet 50+","0","0","","0.0","48.500","11:42:20.241","68","152","14","","311","0",""
"68","126","John Myerscough","Vet 50+","0","0","","0.0","51.198","11:42:22.939","71","131","14","","326","0",""
"69","139","Campbell Thomson","Vet 50+","0","0","","0.0","51.578","11:42:23.319","74","158","14","","339","0",""
"70","70","Conner Johnstone","Junior Male","1","1","6:21.479","21.7","6:50.607","11:46:25.397","62","161","14","","270","0",""
"71","71","John MacLeod","Junior Male","1","1","6:23.620","21.6","6:55.520","11:46:30.310","64","144","14","","271","0",""
"72","72","Andrew Merry","Junior Male","1","1","6:51.330","20.1","7:24.509","11:46:59.299","64","141","14","","272","0",""
"73","68","Craig Gow","Junior Male","1","1","6:56.970","19.9","7:26.843","11:47:01.633","66","154","14","","268","0",""
"74","77","Jane Barr","Senior Female","1","1","6:48.247","20.3","7:18.626","11:47:23.188","67","138","14","","277","0",""
"75","84","Lucy Grant","Senior Female","1","1","6:55.999","19.9","7:24.413","11:47:28.975","68","134","14","","284","0",""
"76","97","Madeleine Robinson","Senior Female","1","1","6:57.830","19.8","7:29.023","11:47:33.585","65","155","14","","297","0",""
"77","82","Anne Ewing","Senior Female","1","1","6:57.179","19.8","7:29.457","11:47:34.019","67","163","14","","282","0",""
"78","83","Ruth Fraser-Moodie","Senior Female","1","1","7:02.037","19.6","7:34.923","11:47:39.485","71","146","14","","283","0",""
"79","75","Elizabeth Adams","Senior Female","1","1","7:51.597","17.6","8:27.229","11:48:31.791","67","149","14","","275","0",""
"80","91","Laura Murray","Senior Female","1","1","7:53.534","17.5","8:34.172","11:48:38.734","70","133","14","","291","0",""
"81","103","Amanda Tweedie","Senior Female","1","1","7:57.665","17.3","8:34.993","11:48:39.555","71","136","14","","303","0",""
"82","74","Eleanor Strathdee","Junior Female","1","1","8:05.667","17.0","8:38.571","11:48:43.133","70","133","14","","274","0",""
"83","132","Brendan Roe","Vet 50+","1","1","6:38.832","20.8","7:12.816","11:48:44.557","66","136","14","","332","0",""
"84","79","Brenda Callander","Vet Female","1","1","7:42.314","17.9","8:21.330","11:48:52.996","68","142","14","","279","0",""
"85","108","Mark Barnett","Vet 50+","1","1","6:51.843","20.1","7:24.739","11:48:56.480","66","158","14","","308","0",""
"86","89","Marie Meldrum","Vet Female","1","1","7:49.219","17.6","8:28.026","11:48:59.692","69","161","14","","289","0",""
"87","78","Joanne Baxter","Senior Female","1","1","8:22.905","16.5","8:59.611","11:49:04.173","70","162","14","","278","0",""
"88","112","Alistair Dow","Vet 50+","1","1","7:00.405","19.7","7:34.964","11:49:06.705","71","137","14","","312","0",""
"89","114","Malcolm Dunlop","Vet 50+","1","1","7:01.738","19.6","7:35.693","11:49:07.434","67","132","14","","314","0",""
"90","109","Gary Beall","Vet 50+","1","1","7:01.410","19.6","7:37.367","11:49:09.108","65","139","14","","309","0",""
